시점,감자,건고추,깐마늘(국산),대파,무,배추,사과,상추,양파,배
TEST_06+2순,42349.78964441942,465721.5205928734,167100.98762570214,1909.5821212083374,21175.086718517457,9583.957899663146,30029.090799819336,1451.8203328924455,1351.8140948329674,35671.48458585606
TEST_06+3순,43537.33712771353,459328.0882929759,163638.72200070214,1874.600159135696,18684.97680125232,8200.758228919709,29526.934610564684,1495.4418352843531,1285.745383308546,35889.28474372265
TEST_07+1순,41419.91847147628,684967.9481632353,167100.98762570214,1780.356847491209,15525.322351114843,6518.771938144956,26029.524838331927,1041.0766007651482,1509.166160402771,33588.906531078064
TEST_07+2순,42670.53680409334,681077.2299960426,167100.98762570214,1903.8893274987129,11394.701646419358,5716.511593269974,25642.550114185833,870.27248642668,1463.2872691747557,33254.21384520241
TEST_07+3순,45314.92918256745,662516.4986201664,163638.72200070214,1890.6983683350068,11262.260073140696,5547.033448140835,25741.083493948172,862.3756547994906,1509.8165627607902,33178.80154368359
TEST_08+1순,37495.29559381491,497261.39029919996,167100.98762570214,1898.8596402133794,24405.382633062494,9874.754252417206,30030.771688685414,1772.9012696435925,1364.626153081428,43127.99541442556
TEST_08+2순,40839.873588410606,462300.5736435518,167100.98762570214,2066.0338595999947,22560.526806948696,8661.805515844888,29689.335423601213,1884.944792027667,1366.8319103166123,41806.119617801945
TEST_08+3순,41736.883334947684,454064.26602900925,163638.72200070214,1903.549913914082,22213.955636690604,7824.765021681094,28916.925224753966,1749.344917378435,1345.1799333828367,40803.650981476785
TEST_09+1순,59757.511873415686,454803.73291875335,167100.98762570214,1147.779138461834,9451.394601070488,8768.712154735034,28833.22826383887,1059.0827517002322,597.3625126738715,38699.088287455794
TEST_09+2순,59503.37471953533,446636.03767650726,167100.98762570214,1106.7513816275323,10035.150903101,7396.921631355746,30216.589866806407,1075.6415599319223,607.1790064174836,38721.84877156906
TEST_09+3순,58015.64314399008,430210.0887968412,163638.72200070214,943.2259468156877,9335.279814085769,5943.805463983639,30743.967537340868,1082.838685367542,674.9439723723069,38358.2622009088
TEST_10+1순,55981.469685757664,457431.96120699274,162901.385282462,1386.9749738202163,10494.919122162855,9421.780071146959,27977.243231411623,931.8938484079601,488.97873063034365,40437.59272993616
TEST_10+2순,49409.12471106034,449100.96316580044,166604.76857680135,1735.4894672363812,10003.86762620983,9217.459286167174,29431.718469841726,959.2698796186967,484.48753551585634,42082.30084627583
TEST_10+3순,38444.20788204267,429984.1613681243,162785.291532462,1760.2654842195277,10185.361176865275,7751.336292496936,30203.908945287883,1092.0301621873452,489.97839279336426,42001.11213569964
TEST_11+1순,25778.94147921633,456316.9199719254,167100.98762570214,1647.3032195572364,13866.377238229623,8765.915152755171,29883.128029848616,1075.6480310087422,1056.4978039154084,39374.822469749306
TEST_11+2순,21672.627650613525,447578.1181209266,167100.98762570214,1974.6795194860806,13780.961274144262,8722.93097179278,30009.17880750194,1085.0156834589948,1059.7703676642955,39938.52374911914
TEST_11+3순,19683.79262012529,430663.61258904316,163638.72200070214,2093.027554100986,15777.452546891429,8689.639837153489,30031.99967525052,1026.0616424831396,1079.8840301851633,40599.52775760702
TEST_12+1순,23045.759885174288,456483.811795639,167100.98762570214,2285.5890326899225,16953.60672846871,9055.703444885487,30191.526557027606,1660.5390709649023,1125.3461716193588,41078.01908769384
TEST_12+2순,23507.605174169592,451173.2434641622,167100.98762570214,2038.077013872939,17443.166756348954,8495.945859508252,29993.31394896137,1545.2711325917828,1064.4090738289901,42318.35862119349
TEST_12+3순,26900.0214412,430663.61258904316,163638.72200070214,2131.3068279949275,16895.069205846907,8308.355095497373,29733.320000610525,1660.1014889119783,1121.7284109955187,42342.14999143046
TEST_13+1순,28433.23270278612,460078.9371388746,167100.98762570214,2016.120412858454,17662.503457372128,9660.930650891241,29996.141431684515,2015.4179119493447,1087.8127438726633,40765.37045699491
TEST_13+2순,27726.9093430395,452269.8510738168,167100.98762570214,1919.7572312360394,17198.60811765567,7824.650106951044,29910.904475853764,1616.317238487507,1107.7367793408555,42142.88191251528
TEST_13+3순,30167.35062139239,439706.74287297984,163638.72200070214,1994.227384110178,17031.435688908936,6927.437222545032,29324.70950160037,1590.140577022994,1156.4773779654308,42611.476543329554
TEST_14+1순,37936.92482468704,668326.8935923029,167100.98762570214,1778.1126346246856,19301.31458417955,17036.578160141915,23879.314589943064,1472.401725534609,1385.4196632637259,35512.474051919984
TEST_14+2순,41268.32837454087,719719.5649027424,167100.98762570214,1722.9772646095873,15501.154200894285,8440.819326401022,25136.688308114062,1717.9615753541484,1432.0464392606896,35886.68302916925
TEST_14+3순,42009.280007616246,719585.3173672849,163638.72200070214,1855.6258210787485,12646.953736789272,6814.259689109927,25546.642795064974,1570.1651850898306,1437.6612598449778,34410.752590861
TEST_15+1순,41512.11737679585,675477.5161840026,167100.98762570214,1752.276244683616,14451.393690591602,7183.513086096133,24166.54909798386,918.6225443425602,1463.2872691747557,34684.65105361474
TEST_15+2순,42259.58702316994,660039.7577182702,167100.98762570214,1715.7045727676664,10868.474319613473,6550.817039004262,25160.443246186423,863.3383824930529,1434.9858346676463,34559.822043458786
TEST_15+3순,44903.78916300846,665617.8916214867,163638.72200070214,1654.4493463339222,9853.966830198326,5460.009887069839,25385.152658071176,851.7166753865415,1410.2210704274555,33671.155160091264
TEST_16+1순,41649.31077873399,501717.6986790037,167100.98762570214,1671.79455575775,22076.953004836876,18154.71476024736,28659.413052204807,1254.4996478721087,1350.4373601095829,38922.20650652074
TEST_16+2순,43098.46015794194,475916.9680420416,167100.98762570214,1754.4919164848995,19394.935422077157,11715.821836867799,28917.933131059748,1280.0009057828702,1286.607859385049,38495.047411224994
TEST_16+3순,45914.54794063405,476434.3125466205,163638.72200070214,1692.8237657223128,14240.300623712768,8477.60091801855,28740.070951115442,1363.7272566934566,1270.5352727524112,37072.67261023607
TEST_17+1순,42803.5405082926,568245.2187306692,167100.98762570214,1840.862702309183,10601.388494407107,5462.58139483595,22650.764087177144,885.8205494380888,1491.1551362240778,34463.276607804684
TEST_17+2순,43592.49804820704,588526.2639225504,167100.98762570214,1904.1226136447722,9603.222565441381,4975.595802215448,22730.847530278654,894.9845184051844,1426.617653498883,34556.95152017061
TEST_17+3순,42760.00528093193,591111.6031884826,163638.72200070214,1884.790517930801,10032.992986263218,4532.631849199707,22709.054499655962,963.9972719251653,1377.7265397707415,33129.239106643035
TEST_18+1순,41508.62627323708,469809.1768043757,167100.98762570214,1919.772196049295,20873.432785511992,18253.43834372263,29323.447611392738,1799.726215416846,1524.120852886985,35523.7846207253
TEST_18+2순,42556.0138367121,457706.79577065527,167100.98762570214,1872.5321143472474,21841.89621492948,14011.765073946895,28659.413052204807,1296.1989229095775,1496.5736460367136,35338.60996464314
TEST_18+3순,45052.270656007924,460822.06126658985,163638.72200070214,1885.4587011962751,16282.374693579022,8551.082348977221,28527.743052808008,1382.2827252655688,1537.9610300409784,34752.52172990923
TEST_19+1순,60292.37927389882,455073.31422805734,167100.98762570214,1168.8969990710116,11682.44719084614,8245.263486781269,30012.758740136615,1063.7597938512386,645.9976162961666,38438.321015341855
TEST_19+2순,61732.12025644153,447577.2131173111,167100.98762570214,1286.729088687271,12521.446575717142,6994.791554030322,30702.910030538464,1053.733271621004,687.9750959417448,38467.9858601035
TEST_19+3순,56948.35750553333,430210.0887968412,163638.72200070214,1009.8319724943071,14137.262275107654,5754.1126037858285,30878.044839127902,1076.1039712827046,725.9384527034512,38156.08981439521
TEST_20+1순,36624.78283904681,463986.41405144305,167100.98762570214,2059.349696755662,24551.828913419056,11167.571669148996,29602.741769662636,1592.3092808082765,1279.2813839870587,42258.5762828379
TEST_20+2순,34942.41453523943,453200.99985395576,167100.98762570214,1898.8596402133794,24268.83469104601,9418.364805159126,29318.08065419628,1604.0824038450287,1238.50130325258,43289.18138578988
TEST_20+3순,34211.61167290161,442760.9977670443,163638.72200070214,1991.388523060786,20746.70467163921,7838.085767597251,29118.607155055543,1674.7090282534816,1321.66616859221,40232.15544527027
TEST_21+1순,26205.227139134637,456316.9199719254,167100.98762570214,1658.9847172683449,15916.208504490816,9578.37238084141,30078.74711315202,1116.2208293111776,1127.1344724945297,42255.64332356793
TEST_21+2순,21526.06876030111,447578.1181209266,167100.98762570214,2074.795480248395,16953.60672846871,8888.38169144074,30506.05240562266,1037.5642821406855,1092.2372701676506,42801.72751971287
TEST_21+3순,23906.566512988815,430663.61258904316,163638.72200070214,1859.6541853471863,17092.43622266128,8300.122881484149,29891.96990336297,938.9623305772546,1095.7681631052258,42615.783920789545
TEST_22+1순,31144.348383529505,460546.43538788543,167100.98762570214,1757.9826270253511,25080.80046197777,12448.984331601649,29502.57296319621,1616.317238487507,1138.1651975058328,41051.871663922866
TEST_22+2순,29457.439548060116,452269.8510738168,167100.98762570214,2127.4441772034033,23954.31561874963,10830.668530535613,29292.003364728225,1488.1082136131695,1191.101493324168,42258.5762828379
TEST_22+3순,29233.339872059252,441702.7974665095,163638.72200070214,1955.4891863882444,23242.717152927307,10515.743165075659,29192.884903207727,1561.697111904048,1308.412309400086,41805.332508426945
TEST_23+1순,43592.49804820704,626052.6335462128,167100.98762570214,1662.068542014495,9205.975853776972,4927.940358874484,22588.316625185907,923.7785379065299,1404.5184987834848,34184.82432396032
TEST_23+2순,42343.58078187721,612741.3786604945,167100.98762570214,1688.0269622606302,8833.093141266767,4491.302427447885,22957.300370568868,927.792222625879,1303.0069423684424,33474.38871005741
TEST_23+3순,42843.53840981944,606522.0020316527,163638.72200070214,1614.6211165723303,9620.069469588365,4014.841761302726,22975.32374706379,969.7497673728491,1275.4674345999588,31796.84506071913
TEST_24+1순,46804.28702845726,456316.9199719254,167100.98762570214,1269.9541691468944,15281.109023943258,7036.388968146528,30388.035621528426,1061.8565462736897,581.1275985375179,38097.85601015935
TEST_24+2순,34585.92799322623,447578.1181209266,167100.98762570214,1144.0143477279746,14410.668045483642,5435.557708544345,30620.55136174972,1091.9080277625528,621.4080791372485,36636.662329391824
TEST_24+3순,25385.98601811248,430663.61258904316,163638.72200070214,1174.5844538487036,14315.996823516358,5439.221597629096,30470.161612815464,1085.029872344899,644.0556702584365,37129.01272348288
