YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,품목명_x,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,순 강수량,순 평균기온,주산지 순 강수량,주산지 순 평균기온,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비
201804중순,24400,양파,1키로,상,759.777777777777,647.25,675.125,1035.55555555555,1062.51388888888,2018,중순,2018-04-11,양파,양파,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,14.036241610738232,0.3011923870671864,,,575.5795648060549,49601807.1999999,2018,양파,1520969,0.032611977758915466
201804하순,24400,양파,1키로,상,954.375,759.777777777777,644.0,807.0,812.444444444444,2018,하순,2018-04-21,양파,양파,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,17.69664429530199,0.3196356855995409,,,575.5795648060549,36689714.8,2018,양파,1520969,0.02412259211068733
201805상순,24400,양파,1키로,상,835.888888888888,954.375,647.25,964.0,796.217592592592,2018,상순,2018-05-01,양파,양파,5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,20.276510067114067,0.3390342052313883,,,575.5795648060549,49632854.4,2018,양파,1520969,0.032632390535244304
201805중순,24400,양파,1키로,상,592.5,835.888888888888,759.777777777777,993.888888888888,769.962962962962,2018,중순,2018-05-11,양파,양파,5,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,23.012080536912727,0.3661301140174379,,,575.5795648060549,47191921.36,2018,양파,1520969,0.03102753662960915
201805하순,24400,양파,1키로,상,553.4,592.5,954.375,966.666666666666,738.074074074074,2018,하순,2018-05-21,양파,양파,5,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,22.985234899328837,0.3965817321080478,,,575.5795648060549,64338615.2,2018,양파,1520969,0.04230106938405714
201806상순,24400,양파,1키로,상,679.25,553.4,835.888888888888,1090.88888888888,828.569444444444,2018,상순,2018-06-01,양파,양파,6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,23.174496644295278,0.45911878264819433,,,575.5795648060549,51171024.2,2018,양파,1520969,0.03364369964147856
201806중순,24400,양파,1키로,상,741.888888888888,679.25,592.5,1075.5,911.421296296296,2018,중순,2018-06-11,양파,양파,6,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,23.558389261744946,0.5166626515699028,,,575.5795648060549,63087716.4,2018,양파,1520969,0.04147863394980437
201806하순,24400,양파,1키로,상,658.777777777777,741.888888888888,553.4,1078.0,863.939814814814,2018,하순,2018-06-21,양파,양파,6,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,36.81476510067111,0.5854011081667067,,,575.5795648060549,46943112.599999994,2018,양파,1520969,0.030863950941800913
201807상순,24400,양파,1키로,상,697.375,658.777777777777,679.25,1148.375,904.180555555555,2018,상순,2018-07-01,양파,양파,7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,45.178523489932864,0.6252692031586503,,,575.5795648060549,24315023.0,2018,양파,1520969,0.015986534242315262
201807중순,24400,양파,1키로,상,712.666666666666,697.375,741.888888888888,1193.33333333333,878.629629629629,2018,중순,2018-07-11,양파,양파,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,41.5194630872483,0.6800569800569799,,,575.5795648060549,34555932.4,2018,양파,1520969,0.022719682255193892
201807하순,24400,양파,1키로,상,799.222222222222,712.666666666666,658.777777777777,1168.0,921.111111111111,2018,하순,2018-07-21,양파,양파,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,39.520805369127494,0.7149313962873284,,,575.5795648060549,26679511.0,2018,양파,1520969,0.017541127399703742
201808상순,24400,양파,1키로,상,910.875,799.222222222222,697.375,1268.125,995.268518518518,2018,상순,2018-08-01,양파,양파,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,40.40671140939595,0.7491741197324954,,,575.5795648060549,26258315.6,2018,양파,1520969,0.01726420170299329
201808중순,24400,양파,1키로,상,803.625,910.875,712.666666666666,1239.5,990.555555555555,2018,중순,2018-08-11,양파,양파,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,39.13020134228186,0.7848828420256991,,,575.5795648060549,30440500.0,2018,양파,1520969,0.020013885884590677
201808하순,24400,양파,1키로,상,809.9,803.625,799.222222222222,1139.7,975.196296296296,2018,하순,2018-08-21,양파,양파,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,87.3677852348993,0.8124876506619244,,,575.5795648060549,32118624.199999988,2018,양파,1520969,0.021117211593398674
201809상순,24400,양파,1키로,상,789.875,809.9,910.875,1206.625,996.134259259259,2018,상순,2018-09-01,양파,양파,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,87.42416107382547,0.8224480399894765,,,575.5795648060549,32567740.8,2018,양파,1520969,0.021412494797724346
201809중순,24400,양파,1키로,상,764.333333333333,789.875,803.625,1190.66666666666,1024.30793650793,2018,중순,2018-09-11,양파,양파,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,86.41073825503352,0.8317393903167962,,,575.5795648060549,38412842.4,2018,양파,1520969,0.02525550645673909
201809하순,24400,양파,1키로,상,717.6,764.333333333333,809.9,1158.11111111111,1012.33333333333,2018,하순,2018-09-21,양파,양파,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,84.60268456375836,0.8315993063892224,,,575.5795648060549,16218475.0,2018,양파,1520969,0.010663251519261735
201810상순,24400,양파,1키로,상,807.888888888888,717.6,789.875,1263.8,1048.71574074074,2018,상순,2018-10-01,양파,양파,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,100.92214765100668,0.8187689969604862,,,575.5795648060549,33795534.0,2018,양파,1520969,0.022219738863842722
201810중순,24400,양파,1키로,상,708.0,807.888888888888,764.333333333333,1211.88888888888,1019.03703703703,2018,중순,2018-10-11,양파,양파,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,100.79731543624158,0.8065159574468085,,,575.5795648060549,34803789.59999999,2018,양파,1520969,0.022882642315523845
201810하순,24400,양파,1키로,상,713.777777777777,708.0,717.6,1135.88888888888,1011.81481481481,2018,하순,2018-10-21,양파,양파,10,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,100.87919463087245,0.7939779635258358,,,575.5795648060549,31084715.0,2018,양파,1520969,0.02043744152576417
201811상순,24400,양파,1키로,상,724.111111111111,713.777777777777,807.888888888888,1214.33333333333,1054.29166666666,2018,상순,2018-11-01,양파,양파,11,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,89.55704697986573,0.7749338624338624,,,575.5795648060549,31610233.4,2018,양파,1520969,0.02078295704909173
201811중순,24400,양파,1키로,상,719.625,724.111111111111,708.0,1181.75,1036.49074074074,2018,중순,2018-11-11,양파,양파,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,79.64832214765097,0.7536655905299973,,,575.5795648060549,31784620.8,2018,양파,1520969,0.0208976125088677
201811하순,24400,양파,1키로,상,677.222222222222,719.625,713.777777777777,1193.55555555555,1022.22222222222,2018,하순,2018-11-21,양파,양파,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,79.79731543624158,0.7201354679802956,,,575.5795648060549,32529557.2,2018,양파,1520969,0.02138739001255121
201812상순,24400,양파,1키로,상,648.75,677.222222222222,724.111111111111,1159.75,1005.04166666666,2018,상순,2018-12-01,양파,양파,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,81.28187919463085,0.6707072730915647,,,575.5795648060549,28788077.599999998,2018,양파,1520969,0.01892745848205979
201812중순,24400,양파,1키로,상,695.666666666666,648.75,719.625,1151.0,977.138888888889,2018,중순,2018-12-11,양파,양파,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,80.31543624161071,0.6186241938635919,,,575.5795648060549,34552663.6,2018,양파,1520969,0.0227175330989652
201812하순,24400,양파,1키로,상,650.0,695.666666666666,677.222222222222,1123.77777777777,983.333333333333,2018,하순,2018-12-21,양파,양파,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,79.37583892617445,0.5416747431672805,,,575.5795648060549,29238879.8,2018,양파,1520969,0.019223849927250326
201901상순,24400,양파,1키로,상,721.857142857142,650.0,648.75,1144.42857142857,1056.36309523809,2019,상순,2019-01-01,양파,양파,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,30.102013422818768,0.4453487541943313,,,732.1715571474491,30182806.0,2019,양파,1594450,0.018929916899244253
201901중순,24400,양파,1키로,상,582.625,721.857142857142,695.666666666666,1041.22222222222,996.013888888888,2019,중순,2019-01-11,양파,양파,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26.567785234899304,0.4113482671174979,,,732.1715571474491,30725947.4,2019,양파,1594450,0.019270561886543948
201901하순,24400,양파,1키로,상,574.6,582.625,650.0,1036.44444444444,1019.64814814814,2019,하순,2019-01-21,양파,양파,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,25.27114093959729,0.3815077051228654,,,732.1715571474491,40374571.2,2019,양파,1594450,0.02532194248800527
201902상순,24400,양파,1키로,상,610.4,574.6,721.857142857142,1045.77777777777,1052.62962962962,2019,상순,2019-02-01,양파,양파,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,24.912751677852327,0.3572104018912529,,,732.1715571474491,13331155.0,2019,양파,1594450,0.008360974003574901
201902중순,24400,양파,1키로,상,645.333333333333,610.4,582.625,1098.16666666666,1033.76388888888,2019,중순,2019-02-11,양파,양파,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.280536912751657,0.3179621848739495,,,732.1715571474491,33576857.0,2019,양파,1594450,0.02105858258333595
201902하순,24400,양파,1키로,상,593.428571428571,645.333333333333,574.6,922.142857142857,1031.65873015873,2019,하순,2019-02-21,양파,양파,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,8.076510067114075,0.3082282913165265,,,732.1715571474491,27332427.59999999,2019,양파,1594450,0.017142229358085855
201903상순,24400,양파,1키로,상,668.375,593.428571428571,610.4,879.0,995.898148148148,2019,상순,2019-03-01,양파,양파,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,8.927516778523469,0.3141445257348221,,,732.1715571474491,28498681.6,2019,양파,1594450,0.01787367531123585
201903중순,24400,양파,1키로,상,667.333333333333,668.375,645.333333333333,675.125,892.310185185185,2019,중순,2019-03-11,양파,양파,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,10.387919463087222,0.3191470691470691,,,732.1715571474491,34031992.89999999,2019,양파,1594450,0.02134403267584433
201903하순,24400,양파,1키로,상,762.444444444444,667.333333333333,593.428571428571,644.0,909.922222222222,2019,하순,2019-03-21,양파,양파,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,11.144966442952992,0.33124338624338623,,,732.1715571474491,34080838.19999999,2019,양파,1594450,0.021374667252030473
201904상순,24400,양파,1키로,상,1005.77777777777,762.444444444444,668.375,647.25,944.777777777777,2019,상순,2019-04-01,양파,양파,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.267114093959702,0.3373666406453291,,,732.1715571474491,39301084.6,2019,양파,1594450,0.02464867797673179
201904중순,24400,양파,1키로,상,973.666666666666,1005.77777777777,667.333333333333,759.777777777777,834.069444444444,2019,중순,2019-04-11,양파,양파,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,11.492617449664403,0.34896745766310977,,,732.1715571474491,46835001.39999999,2019,양파,1594450,0.029373766126250426
201904하순,24400,양파,1키로,상,729.25,973.666666666666,762.444444444444,954.375,812.444444444444,2019,하순,2019-04-21,양파,양파,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12.90335570469796,0.3667916938464883,,,732.1715571474491,41698207.599999994,2019,양파,1594450,0.026152094828937874
201905상순,24400,양파,1키로,상,725.666666666666,729.25,1005.77777777777,835.888888888888,753.513888888888,2019,상순,2019-05-01,양파,양파,5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,12.67114093959729,0.3932577838827838,,,732.1715571474491,56342075.3,2019,양파,1594450,0.03533637009627144
201905중순,24400,양파,1키로,상,488.625,725.666666666666,973.666666666666,592.5,636.166666666666,2019,중순,2019-05-11,양파,양파,5,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,14.314093959731514,0.4262314262314262,,,732.1715571474491,48979788.1,2019,양파,1594450,0.030718923829533697
201905하순,24400,양파,1키로,상,498.5,488.625,729.25,553.4,600.318518518518,2019,하순,2019-05-21,양파,양파,5,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,15.021476510067084,0.454550785831574,,,732.1715571474491,57917325.8,2019,양파,1594450,0.03632432863996989
201906상순,24400,양파,1키로,상,464.5,498.5,725.666666666666,679.25,722.194444444444,2019,상순,2019-06-01,양파,양파,6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,18.832214765100638,0.4859978013076433,,,732.1715571474491,57674843.0,2019,양파,1594450,0.03617224936498479
201906중순,24400,양파,1키로,상,397.666666666666,464.5,488.625,741.888888888888,807.606481481481,2019,중순,2019-06-11,양파,양파,6,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,18.60268456375836,0.5134242048740189,,,732.1715571474491,65993492.1999999,2019,양파,1594450,0.041389502461663834
201906하순,24400,양파,1키로,상,449.625,397.666666666666,498.5,658.777777777777,804.407407407407,2019,하순,2019-06-21,양파,양파,6,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,21.59731543624158,0.5452083333333333,,,732.1715571474491,45558019.9,2019,양파,1594450,0.02857287459625576
201907상순,24400,양파,1키로,상,389.888888888888,449.625,464.5,697.375,853.75,2019,상순,2019-07-01,양파,양파,7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,30.20134228187915,0.6179515880789141,,,732.1715571474491,39973548.0,2019,양파,1594450,0.025070430555991095
201907중순,24400,양파,1키로,상,413.0,389.888888888888,397.666666666666,712.666666666666,858.444444444444,2019,중순,2019-07-11,양파,양파,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,71.83087248322143,0.6790212306585102,,,732.1715571474491,30087219.099999998,2019,양파,1594450,0.01886996713600301
201907하순,24400,양파,1키로,상,426.666666666666,413.0,449.625,799.222222222222,917.148148148148,2019,하순,2019-07-21,양파,양파,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,107.33691275167779,0.7498907820008738,,,732.1715571474491,29715097.6,2019,양파,1594450,0.018636581642572675
201908상순,24400,양파,1키로,상,538.375,426.666666666666,389.888888888888,910.875,1016.70833333333,2019,상순,2019-08-01,양파,양파,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,122.31006711409388,0.8086505996041449,,,732.1715571474491,26177901.4,2019,양파,1594450,0.016418138793941484
201908중순,24400,양파,1키로,상,502.25,538.375,413.0,803.625,949.597222222222,2019,중순,2019-08-11,양파,양파,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,155.38926174496635,0.8275803722504231,,,732.1715571474491,30250416.2,2019,양파,1594450,0.018972320361253098
201908하순,24400,양파,1키로,상,473.5,502.25,426.666666666666,809.9,942.829629629629,2019,하순,2019-08-21,양파,양파,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,177.20268456375828,0.831306760300843,,,732.1715571474491,37091427.19999999,2019,양파,1594450,0.023262834958763204
201909상순,24400,양파,1키로,상,495.625,473.5,538.375,789.875,960.425925925926,2019,상순,2019-09-01,양파,양파,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,225.7704697986576,0.8336740101445982,,,732.1715571474491,33276927.6,2019,양파,1594450,0.020870474207406942
201909중순,24400,양파,1키로,상,538.857142857142,495.625,502.25,764.333333333333,963.466666666666,2019,중순,2019-09-11,양파,양파,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,230.64697986577167,0.8290441808492349,,,732.1715571474491,22972522.79999999,2019,양파,1594450,0.01440780381949888
201909하순,24400,양파,1키로,상,494.0,538.857142857142,473.5,717.6,935.199999999999,2019,하순,2019-09-21,양파,양파,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,274.614765100671,0.8207157114342742,,,732.1715571474491,31689729.39999998,2019,양파,1594450,0.0198750223588071
201910상순,24400,양파,1키로,상,449.888888888888,494.0,495.625,807.888888888888,1016.27129629629,2019,상순,2019-10-01,양파,양파,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,331.52348993288575,0.80980271270037,,,732.1715571474491,30757261.8,2019,양파,1594450,0.01929020151149299
201910중순,24400,양파,1키로,상,510.0,449.888888888888,538.857142857142,708.0,947.703703703703,2019,중순,2019-10-11,양파,양파,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,330.62684563758376,0.7969126568603008,,,732.1715571474491,27825107.1,2019,양파,1594450,0.017451225877261754
201910하순,24400,양파,1키로,상,522.6,510.0,494.0,713.777777777777,933.074074074074,2019,하순,2019-10-21,양파,양파,10,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,331.0791946308723,0.7825766470971952,,,732.1715571474491,34737027.59999999,2019,양파,1594450,0.021786213176957562
201911상순,24400,양파,1키로,상,529.625,522.6,449.888888888888,724.111111111111,979.703703703703,2019,상순,2019-11-01,양파,양파,11,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,330.12885906040253,0.7653607840233034,,,732.1715571474491,27158788.7,2019,양파,1594450,0.017033327291542538
201911중순,24400,양파,1키로,상,576.555555555555,529.625,510.0,719.625,975.958333333333,2019,중순,2019-11-11,양파,양파,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,333.15033557046957,0.7403566499063394,,,732.1715571474491,30960471.09999999,2019,양파,1594450,0.019417649408887072
201911하순,24400,양파,1키로,상,641.444444444444,576.555555555555,522.6,677.222222222222,952.703703703703,2019,하순,2019-11-21,양파,양파,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,293.2093959731542,0.7136985115957079,,,732.1715571474491,29597706.2,2019,양파,1594450,0.018562956630813133
201912상순,24400,양파,1키로,상,801.625,641.444444444444,529.625,648.75,935.5,2019,상순,2019-12-01,양파,양파,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,259.2134228187918,0.6705624267181057,,,732.1715571474491,26497212.759999998,2019,양파,1594450,0.016618403060616512
201912중순,24400,양파,1키로,상,728.0,801.625,576.555555555555,695.666666666666,949.472222222222,2019,중순,2019-12-11,양파,양파,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,244.63489932885892,0.6232876712328768,,,732.1715571474491,30347647.7,2019,양파,1594450,0.01903330157734642
201912하순,24400,양파,1키로,상,784.111111111111,728.0,641.444444444444,650.0,933.925925925926,2019,하순,2019-12-21,양파,양파,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,213.4335570469797,0.5670170323768605,,,732.1715571474491,27293222.2,2019,양파,1594450,0.017117640691147417
202001상순,24400,양파,1키로,상,933.428571428571,784.111111111111,801.625,721.857142857142,1032.5238095238,2020,상순,2020-01-01,양파,양파,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,211.9261744966442,0.5302195366042133,,,796.174606419955,27553199.79999999,2020,양파,1168227,0.02358548449915983
202001중순,24400,양파,1키로,상,898.25,933.428571428571,728.0,582.625,940.097222222222,2020,중순,2020-01-11,양파,양파,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,162.0120805369126,0.48391019887878656,,,796.174606419955,31171546.79999999,2020,양파,1168227,0.026682782370207152
202001하순,24400,양파,1키로,상,929.75,898.25,784.111111111111,574.6,964.625925925925,2020,하순,2020-01-21,양파,양파,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,171.20402684563743,0.4521605538485472,,,796.174606419955,20016473.44,2020,양파,1168227,0.017134061650689463
202002상순,24400,양파,1키로,상,929.375,929.75,933.428571428571,610.4,1003.76296296296,2020,상순,2020-02-01,양파,양파,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,125.93288590604014,0.418001659019623,,,796.174606419955,25309351.2,2020,양파,1168227,0.021664754538287506
202002중순,24400,양파,1키로,상,1014.77777777777,929.375,898.25,645.333333333333,1017.09722222222,2020,중순,2020-02-11,양파,양파,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,78.82147651006699,0.39284452519746627,,,796.174606419955,26305489.2,2020,양파,1168227,0.02251744669486324
202002하순,24400,양파,1키로,상,1489.875,1014.77777777777,929.75,593.428571428571,1031.65873015873,2020,하순,2020-02-21,양파,양파,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,91.20805369127503,0.3786410179938363,,,796.174606419955,25184039.400000002,2020,양파,1168227,0.02155748788548801
202003상순,24400,양파,1키로,상,1132.0,1489.875,929.375,668.375,995.898148148148,2020,상순,2020-03-01,양파,양파,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,95.86711409395957,0.366089203793696,,,796.174606419955,26633983.5,2020,양파,1168227,0.02279863716555087
202003중순,24400,양파,1키로,상,1090.22222222222,1132.0,1014.77777777777,667.333333333333,892.310185185185,2020,중순,2020-03-11,양파,양파,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,93.83892617449649,0.36166972455061086,,,796.174606419955,29320933.4,2020,양파,1168227,0.025098660962295852
202003하순,24400,양파,1키로,상,1123.88888888888,1090.22222222222,1489.875,762.444444444444,949.403703703703,2020,하순,2020-03-21,양파,양파,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,88.99597315436228,0.3679373763929844,,,796.174606419955,27873388.2,2020,양파,1168227,0.023859565135885406
202004상순,24400,양파,1키로,상,1081.55555555555,1123.88888888888,1132.0,1005.77777777777,1064.28703703703,2020,상순,2020-04-01,양파,양파,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,86.30604026845623,0.3721891126235732,,,796.174606419955,42820939.59999999,2020,양파,1168227,0.03665463955207334
202004중순,24400,양파,1키로,상,986.125,1081.55555555555,1090.22222222222,973.666666666666,923.0,2020,중순,2020-04-11,양파,양파,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,100.15033557046965,0.3867482728242221,,,796.174606419955,34302682.6,2020,양파,1168227,0.029363028418278297
202004하순,24400,양파,1키로,상,909.888888888888,986.125,1123.88888888888,729.25,812.444444444444,2020,하순,2020-04-21,양파,양파,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,98.97852348993275,0.4021271050066861,,,796.174606419955,49703441.19999999,2020,양파,1168227,0.04254604730073863
202005상순,24400,양파,1키로,상,856.25,909.888888888888,1081.55555555555,725.666666666666,788.810185185185,2020,상순,2020-05-01,양파,양파,5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,120.19194630872468,0.43198343884760065,,,796.174606419955,38577022.6,2020,양파,1168227,0.033021854999071246
202005중순,24400,양파,1키로,상,854.555555555555,856.25,986.125,488.625,636.166666666666,2020,중순,2020-05-11,양파,양파,5,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,119.69932885906026,0.45564881382362715,,,796.174606419955,46278352.1,2020,양파,1168227,0.039614177809620905
202005하순,24400,양파,1키로,상,709.0,854.555555555555,909.888888888888,498.5,600.318518518518,2020,하순,2020-05-21,양파,양파,5,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,121.29932885906027,0.4805904991670974,,,796.174606419955,56493027.7,2020,양파,1168227,0.04835791990768917
202006상순,24400,양파,1키로,상,613.333333333333,709.0,856.25,464.5,722.194444444444,2020,상순,2020-06-01,양파,양파,6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,111.66577181208041,0.5079403860249205,,,796.174606419955,54728371.0,2020,양파,1168227,0.046847377264863765
