YYYYMMSOON,품목코드 ,품목명_x,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,품목(품종)명,순 강수량,순 평균기온,주산지 순 강수량,주산지 순 평균기온,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비
201801상순,412.0,배,1.0,신고,상품,개,10.0,28312.0,,27395.0,30676.0,30268.0,2018,상순,2018-01-01,배-신고,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),,,,,,,,,,
201801상순,412.0,배,1.0,신고,상품,개,10.0,28312.0,,27395.0,30676.0,30268.0,2018,상순,2018-01-01,배-신고,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),,,,,,,,,,
201801상순,412.0,배,1.0,신고,상품,개,10.0,28312.0,,27395.0,30676.0,30268.0,2018,상순,2018-01-01,배-신고,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),,,,,,,,,,
201801상순,412.0,배,1.0,신고,상품,개,10.0,28312.0,,27395.0,30676.0,30268.0,2018,상순,2018-01-01,배-신고,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),,,,,,,,,,
201801상순,412.0,배,1.0,신고,상품,개,10.0,28312.0,,27395.0,30676.0,30268.0,2018,상순,2018-01-01,배-신고,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801중순,412.0,배,1.0,신고,상품,개,10.0,28290.0,,27459.0,30515.0,30860.6666666666,2018,중순,2018-01-11,배-신고,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),,,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201801하순,412.0,배,1.0,신고,상품,개,10.0,28324.0,,27768.0,30056.0,31317.0,2018,하순,2018-01-21,배-신고,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,배(신고),1.7906040268456305,0.19189061763319182,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802상순,412.0,배,1.0,신고,상품,개,10.0,28113.0,,28312.0,30371.0,31357.6666666666,2018,상순,2018-02-01,배-신고,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,배(신고),2.0697986577181133,0.18170878459687118,,,,,,,,
201802중순,412.0,배,1.0,신고,상품,개,10.0,28294.0,,28290.0,29382.0,31211.6666666666,2018,중순,2018-02-11,배-신고,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),2.1825503355704594,0.19601806239737268,,,,,,,,
201802중순,412.0,배,1.0,신고,상품,개,10.0,28294.0,,28290.0,29382.0,31211.6666666666,2018,중순,2018-02-11,배-신고,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),2.1825503355704594,0.19601806239737268,,,,,,,,
201802중순,412.0,배,1.0,신고,상품,개,10.0,28294.0,,28290.0,29382.0,31211.6666666666,2018,중순,2018-02-11,배-신고,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),2.1825503355704594,0.19601806239737268,,,,,,,,
201802중순,412.0,배,1.0,신고,상품,개,10.0,28294.0,,28290.0,29382.0,31211.6666666666,2018,중순,2018-02-11,배-신고,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),2.1825503355704594,0.19601806239737268,,,,,,,,
201802중순,412.0,배,1.0,신고,상품,개,10.0,28294.0,,28290.0,29382.0,31211.6666666666,2018,중순,2018-02-11,배-신고,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,배(신고),2.1825503355704594,0.19601806239737268,,,,,,,,
